representation_id	priority	strands	word	roles
braid:d65b198c38f50984878dee2eba75437d6b308284ba8ea2764a1d388a7b4bb601	2	6	-1,2,-3,4,-5,-4,3,2,1,2,-3,2,4,-3,5,-3,4,4,-3	bundled-knot-table
braid:d664f79807d49abb842a8199da374a95253345bd627dcd7c5c6df65967d80897	2	6	-1,2,-3,4,4,-3,4,-3,-5,2,1,-2,-3,-4,-3,2,-3,4,5	bundled-knot-table
braid:d7f6c8be543d57273b9af4a02b34464e236919d522be37c3af53c7739a89359b	2	6	-1,-2,-2,3,-2,-4,-5,-4,-3,-2,-2,1,-2,3,-2,4,3,5,-4	bundled-knot-table
braid:d89839ad198285a41c59a5d55079f3a890cc5954b4489697d9007b90e82226d5	2	6	-1,2,-3,2,4,1,3,5,3,2,-4,3,-4,3,-5,2,-4,3,2	bundled-knot-table
braid:d8b5e4b0ce8f25f0e6d65102d069d1d28a8412ab15ba275c27bbd58c9207b52b	2	6	-1,-2,3,-2,-4,-2,-5,4,3,-2,-2,1,-2,3,-4,3,5,2,-4	bundled-knot-table
braid:daad59fdfae0a7d23541a229764b5e5c168332a0299c3bbbd696ac8266aaed04	2	6	-1,2,3,2,-4,3,-5,2,-4,1,3,-2,3,4,3,5,-4,3,2	bundled-knot-table
braid:dd11d8c2c032305c9e28dcb16d95a505575e0a8da3ea12424cf9a8081a87fe87	2	6	-1,-2,-3,-2,4,3,5,-2,-4,1,-2,3,-4,-5,-4,3,-2,-2,-2	bundled-knot-table
braid:de3badcf60bf9ad5ea3cb22902c6055598ec860b6b908383d4a966f28a605bd2	2	6	-1,-2,3,-4,3,3,-2,1,3,-4,-5,4,3,-2,3,-4,3,5,2	bundled-knot-table
braid:de7a7024b5aa9fa247d39be6c17c45d37fb40b19e8ddefd95a2321016ab810f6	2	6	-1,2,3,-4,3,-2,-4,1,3,-4,-5,4,3,-2,3,-4,3,5,2	bundled-knot-table
braid:e1e19783f104a252ef77e9968abf275b6ebd63c1e4d698dde466fa0965c6a21e	2	6	-1,2,-3,4,-3,-5,-3,-4,3,2,1,2,-3,2,4,-3,5,4,-3	bundled-knot-table
braid:e283e3bac9100141a26c7bf11067686bef6d22a6a67067f3640de1f4f6bd12e6	2	6	-1,-2,3,-4,5,-4,3,-2,-4,1,3,-5,3,-2,3,4,3,2,3	bundled-knot-table
braid:ea5a945aced58832df735ff03c1598c6ff76ebb1c092392f98380d9e5694923f	2	6	-1,-2,-3,-3,4,4,-5,-4,3,-2,1,-2,3,4,3,5,2,3,4	bundled-knot-table
braid:ebedce8b7b2cdd23f2a4be30540619c9eb1ec20c3d87f2718073b0d0510273db	2	6	-1,-2,3,-4,3,-2,1,3,4,-5,4,3,-2,3,-4,3,5,2,3	bundled-knot-table
braid:ee6597fafa0737f5a2ee1f9f07a7d18046f039879af7a8c5011671bc80a7f138	2	6	-1,-2,3,-2,-4,-5,-4,3,3,-2,1,3,-2,3,4,3,5,2,-4	bundled-knot-table
braid:f75355ebff8d99191a5946c54379c7cd7d7b8ba97a9a38512260a18b6c4b301e	2	6	-1,-2,3,-4,3,-2,-4,1,3,2,-3,-4,-5,-4,3,-2,-4,3,5	bundled-knot-table
braid:f79775d30093e452deb82b5741d1e830a839ec43c586b853e9584df1c2c9516a	2	6	-1,-2,3,-4,3,-2,1,3,-4,-5,4,3,-2,3,-4,3,5,2,-4	bundled-knot-table
braid:fb247a2c3d12561bdb6244ebec9a2fa1640fcd39ef2ecd6bbf45208195e97e01	2	6	-1,2,-3,2,4,1,-3,-3,-2,4,4,3,-5,4,3,2,3,-4,5	bundled-knot-table
braid:016c743f3c843563014024b48d7254887675c0692b31173055c266e8029abe91	2	6	-1,-2,-3,4,4,4,-3,2,4,1,3,-2,-3,4,-3,5,2,4,-3,4,-5	bundled-knot-table
braid:01cd3488f44341eb47a90ae0053a58caf8bae3d6778157b61be3b4b667acba11	2	6	-1,-2,-3,-4,-3,5,2,1,-3,4,-3,-3,-3,-2,-3,4,-5,4,-3,2,-3	bundled-knot-table
braid:030f1b4b8b54aedd5f7f97792a58c4efd23d71f14caaa5309b1796ae9629097e	2	6	-1,2,-3,-4,-5,-4,3,-2,1,3,-2,-4,-3,5,4,-3,2,3,-4,-4,-4	bundled-knot-table
braid:033e1bcf9d997bb4e8ceff20a62974fa479095cf321934fa50f6cab47d672e9a	2	6	-1,2,-3,-4,-3,5,4,-3,-2,1,-3,-2,-3,4,-3,2,-3,4,-5,4,-3	bundled-knot-table
braid:039fee75c2ff1886ae9189bc277fc42f2255881af4d66acbe3e1248d3f09f54b	2	6	-1,2,3,-4,5,-4,-3,-2,-4,1,-3,-2,4,-3,4,-3,-5,2,-3,-4,-4	bundled-knot-table
braid:03e96108fe510be515ce70596bba40fb972d4c371b10f8db86e04ff10bbcd675	2	6	-1,2,-3,-4,5,4,-3,4,-3,-2,1,-3,2,4,-3,4,-5,4,-3,-2,-3	bundled-knot-table
braid:042ce70cab9b12e78246f6a7d6463632219e32fae9bddac839da744138ce684b	2	6	-1,2,3,4,5,4,4,-3,-2,1,-3,2,4,-3,4,-5,4,-3,-2,-3,4	bundled-knot-table
braid:045141652fd0adaf974147b267cfcbc0aecfaeca58227ca5199a4edb378f6f8d	2	6	-1,2,-3,4,-5,4,3,-2,4,1,-3,5,-2,4,4,4,-3,4,-3,2,-3	bundled-knot-table
braid:046980efa6949b21e2238080f618a3c062df5d4519b64f6c6ddf68eec6207db9	2	6	-1,2,3,4,5,4,-3,-2,4,1,3,-2,4,-3,4,-3,-5,2,3,4,4	bundled-knot-table
braid:04ae71cadc03b9cfc12c2e81d6e42ca822bfb288f8d842f5740c031bc76d793a	2	6	-1,2,3,4,5,4,-3,-2,4,1,-3,-2,4,-3,4,-3,-5,2,-3,4,4	bundled-knot-table
braid:0592aac64b1ed91dc2bbb96921236a4355e776aae71e8dd52e66dbf0070b578b	2	6	-1,2,-3,-4,-5,4,-3,-2,1,3,3,2,3,-4,3,5,-2,3,-4,3,3	bundled-knot-table
braid:0625bf4d6712ee67369490780d7142aaa69b9318ab799a10cfe84f28af7c9d22	2	6	-1,-2,3,-4,3,5,2,1,3,-4,3,3,3,3,-2,3,4,-5,4,3,2	bundled-knot-table
braid:0bdcd8cfb5cda07849d7e6a337d1ef9e7cbc624d57653955844b5837f553de57	2	6	-1,2,-3,4,-5,4,-3,-2,1,-3,-4,-3,5,-2,4,-3,4,-3,-3,-3,2	bundled-knot-table
braid:0c48d1b24a023d6957f0b58e8cd9c451bad8435e933c263250c289e4be526643	2	6	-1,-2,-3,4,-3,5,2,4,1,-3,4,-5,4,4,4,3,-2,-3,4,-3,2	bundled-knot-table
braid:0d22adb42703f446da9d486070b59596ad6cdcb2965c4824ca0923eb7861d9a9	2	6	-1,2,3,-4,-5,4,3,-2,1,3,3,2,3,-4,3,5,-2,3,-4,3,3	bundled-knot-table
braid:127e07d0a8d333accea6328fddd50b464c21e4f35a0fd7fb997af19af683a1b8	2	6	-1,2,3,-4,3,5,-2,1,3,-2,3,-4,3,3,2,3,-4,3,-5,4,3	bundled-knot-table
braid:133400e9461f72afcf3cb55df42250907771f379c78046461240f8ed9bc7723d	2	6	-1,-2,-3,-3,-3,4,-3,5,2,4,1,-3,4,-5,4,3,-2,-3,4,-3,2	bundled-knot-table
braid:159365f2f0139999f3237d2f0f4310b31f56e0fda62aa18cb23bf7a63528b989	2	6	-1,2,-3,-4,-5,-4,3,-2,-4,1,3,5,-2,3,-4,-4,-4,3,3,2,3	bundled-knot-table
braid:16980ddd08dcc5694d3cde9f2cefc10fc51857381bda88ff1cc75f2e62814a42	2	6	-1,-2,3,3,-4,3,2,-4,1,3,-4,5,-4,-3,-2,3,-4,3,-5,3,2	bundled-knot-table
braid:16d4941bdfdbfc2ea824f3a5b9415db4be9d715692445340b338746eac8c3573	2	6	-1,2,3,4,3,-2,1,3,2,3,-4,5,-4,3,3,-2,-4,-4,3,-4,-5	bundled-knot-table
braid:17080e2f9a503a2b9899dc3600da1b45cd81f42842407755555ff2033ddb82a6	2	6	-1,-2,-2,3,-4,3,-5,-2,4,3,-2,1,-2,3,-4,3,5,4,3,2,3	bundled-knot-table
braid:1877b26c17acf35f677cc79d8260cd4386fcb8da4dc9c2333e92fafafe25d020	2	6	-1,-2,-3,-4,-3,5,4,-3,2,1,-3,-2,-3,-4,-3,-5,2,-3,-3,4,-3	bundled-knot-table
braid:24fe59777c7158a32186ac5b7c216b7a20872994d34ffe0dbb53ece43c52e2b7	2	6	-1,2,-3,-4,5,-4,3,-2,1,3,-2,-4,3,-5,-4,3,3,2,3,3,-4	bundled-knot-table
braid:27c3bdddf6046221c54923a96d819d9c0a611350536a74af3f30b4306ecef8bb	2	6	-1,2,3,-4,3,5,-4,3,-2,1,3,2,3,-4,3,-4,-5,4,3,-2,3	bundled-knot-table
braid:2b00d611e1729f4a5a9010e3cfaa8a228c5ae9b8a7f6c2a8cb69f36516e82563	2	6	-1,-2,-3,-3,-3,4,-3,2,4,1,3,-2,-3,4,-3,5,2,4,-3,4,-5	bundled-knot-table
braid:2b7a211eeea878cd2a70b110143e929a061409ed20cdfcfe56a968119ec65c2f	2	6	-1,-2,-3,4,-5,4,-3,2,1,-3,-4,-3,5,4,-3,-3,-2,-3,4,-3,2	bundled-knot-table
braid:2c0228903c860f36f1e8d887fc178e46f73dbe45bbfabc4c59a6fe9b749033e9	2	6	-1,2,3,4,3,5,-4,3,-2,1,3,3,2,3,-4,-4,-5,-4,3,-2,3	bundled-knot-table
braid:31de1ea3b1c3fcbce5a9cddf946d46913798db39f8df3611d84707fda36cf44c	2	6	-1,2,-3,4,4,4,-5,4,3,-2,4,1,-3,5,-2,4,-3,4,-3,2,-3	bundled-knot-table
braid:333b681cd9944624b5ea971aca1f2e32190347e94f507d47a53e45b0f72d4c65	2	6	-1,2,3,4,3,-2,1,3,-2,3,-4,-3,5,-3,4,-3,-3,2,3,4,-5	bundled-knot-table
braid:3356522dd8e29f285619e6bf6d0b92bcd11a396c054343cc57fc5c6025b27768	2	6	-1,2,3,-4,-5,4,3,-2,1,3,-4,3,5,3,3,-2,3,-4,3,3,2	bundled-knot-table
braid:3413800af82d8a26831bdd7cab57e9db83f819684bf5feda87dfb8e40aad9aaf	2	6	-1,2,3,4,3,-2,1,3,-2,3,-4,5,4,3,3,2,4,3,4,3,-5	bundled-knot-table
braid:341e2cc5835f4f6cb8cb922d858e991a69f2895355ca6256f53e7f1b3172f029	2	6	-1,2,-3,4,-5,4,-3,-2,1,-3,-3,2,-3,-4,-3,5,-2,4,-3,4,-3	bundled-knot-table
braid:3423e7a4f86d5d2ee2e3db2c60d286d9da176bd934f4ca306e06de936ebd660a	2	6	-1,2,-3,-4,-5,-4,3,-2,-4,1,3,5,-4,3,3,-2,-3,4,-3,2,3	bundled-knot-table
braid:37544014b6fc8f53a0873d89129973a83b75b2f86914b57bf083a7e2b85248fa	2	6	-1,-2,-3,-4,-3,5,2,1,-3,4,4,4,-3,-2,-3,4,-5,4,-3,2,-3	bundled-knot-table
braid:39a55ec0989d884d0d011909d53afed4950fa3c04531ef7d22e152cbc14aa4f7	2	6	-1,2,-3,-4,-3,5,4,-3,-3,-2,1,-3,2,4,-3,4,-5,4,-3,-2,-3	bundled-knot-table
braid:3b0136ceb861b8a89d7c60cc1db6904cad71a0779af5a4ce1514aa8b132b56e9	2	6	-1,-2,3,-4,3,-5,4,3,2,1,3,-2,-4,5,-4,3,-4,3,3,2,3	bundled-knot-table
braid:3c0c0a12953a3babbb9fadf375a89edf9cd68700ebbd6eebfc625fc42773e59c	2	6	-1,2,3,-4,3,5,-2,1,3,-4,3,3,3,-2,3,-4,-5,4,3,3,2	bundled-knot-table
braid:3d6bc7c5eace36f1f7d335690244bc7cda54166568964734ed68eac5112b3d39	2	6	-1,2,3,4,3,3,-2,1,3,2,3,3,-4,5,-4,3,-2,-4,3,-4,-5	bundled-knot-table
braid:3e3076d6423c657b752b20268ccf1398f382060d3e736e1390d172b98f647324	2	6	-1,-2,-3,4,4,-5,4,-3,2,4,1,3,-2,-3,4,-3,5,2,4,-3,4	bundled-knot-table
braid:3fdc26617d4a980ab768f7e9cf4e97d1c014ac15fb9af0fbfb24f60dfea429dc	2	6	-1,-2,-3,4,5,-4,-4,-3,2,-4,1,-3,-4,-5,-4,3,-2,-3,4,-3,2	bundled-knot-table
braid:41f06f27ff62eb2d3dca2e405724cc191c3b387a0e25d40a9c16acb34dc7a233	2	6	-1,2,-3,-4,-5,-4,3,-2,1,3,-2,-4,5,-4,3,-4,3,3,2,3,-4	bundled-knot-table
braid:428d8508dd454ab9020a057b045d6624283c48f61ad96a5d7fdf654d295b54a2	2	6	-1,2,3,4,3,3,-2,1,3,3,2,3,-4,5,-4,3,-2,-4,-4,3,-5	bundled-knot-table
braid:4adef2449f764a75a0a60eb9a9f5840f9581dec44041757c82bb85cdaae67911	2	6	-1,2,2,-3,-4,-3,5,4,-3,2,1,-3,-2,-3,-4,-3,-5,4,-3,2,-3	bundled-knot-table
braid:4af3a1a30455f4f5b328c1b2d94e384a84126ecc49e35831d8cb68b87cae4589	2	6	-1,2,-3,4,-5,4,3,-2,1,-3,-3,-2,-3,4,-3,2,-3,4,-3,5,4	bundled-knot-table
braid:4bf6a309d696c5abbb11baccf5dc74a37ed91e342021ab551de200b858778873	2	6	-1,-2,-3,4,-3,4,-5,-4,-3,2,1,-3,4,-3,5,-3,-2,-3,4,-3,2	bundled-knot-table
braid:4d65832ac358f23a70acaf4d980e7ced40eeb1e2b8bc3fd6f2bc8b98840207a8	2	6	-1,2,3,-4,3,-5,3,4,3,-2,1,3,-2,3,-4,3,5,2,3,-4,3	bundled-knot-table
braid:4d968cbc0863957cad7dbdff727852c4ef56b0118b5edd7414a312811d417afe	2	6	-1,2,-3,4,-3,4,-3,-5,4,-3,-2,1,-3,-4,-3,5,-2,-3,4,-3,2	bundled-knot-table
braid:51b3af39dbf5ed0497a2ce31fe65b5f2573d74dc0cc17cfbb088e0187a28db0e	2	6	-1,2,3,-4,-5,4,3,-2,1,3,-4,3,5,-2,3,3,3,-4,3,3,2	bundled-knot-table
braid:5281ef2b3fb1b89b51986d24691e7c35c883162766bbb40883febd78fc68454b	2	6	-1,2,3,4,3,3,-2,1,3,2,3,3,-4,5,4,3,-2,4,3,4,-5	bundled-knot-table
braid:537fb02f4a5520ddacefc525c9d085b4189926ea0d032117df67cf7a7e8c7908	2	6	-1,2,-3,4,-5,4,3,-2,1,3,-2,4,-3,5,4,-3,2,3,-4,-4,-4	bundled-knot-table
braid:5602fb909336127fe1005c1a3b48343ea91747c599f7eeb2a6112b87cd77cdf4	2	6	-1,2,3,4,3,5,-2,1,3,-2,3,-4,3,3,2,3,-4,-5,-4,3,3	bundled-knot-table
braid:5a6203727e5d695c800cc5ceb2b7cb9cc7c4ee6a108536242a3840d4f0a03e3e	2	6	-1,-2,-3,-4,-3,5,2,1,-3,4,-3,-2,-3,4,-5,4,-3,2,-3,-3,-3	bundled-knot-table
braid:5b7e4234026e5148b515d0f76d72ae982136d2509935779ed3bf7560811342f2	2	6	-1,-2,-3,4,-3,2,4,1,4,3,4,5,4,-3,-2,4,-3,4,-3,-5,2	bundled-knot-table
braid:5dbe5167bb1fdc357b8149f59d5909d36da7e8a50c1ff459525480ed269a6573	2	6	-1,-2,3,3,-4,3,-5,3,4,3,-2,1,3,2,3,-4,3,5,4,3,-2	bundled-knot-table
braid:5f0d2e422e1488567ddef42fa1ce22deecdd7b5053ab41fdc40ae88aea426cd8	2	6	-1,-2,3,-4,-5,4,3,2,1,3,-4,3,5,-4,-3,-3,-2,-3,4,-3,2	bundled-knot-table
braid:61d07d70bef5d74eaa266375df3cab6f698616d15a70ca89dc829225a3ce51be	2	6	-1,2,-3,4,-5,4,-3,-2,1,3,3,2,-3,-4,-3,5,-2,4,-3,4,-3	bundled-knot-table
braid:6213f9f1ae9609ee6e0ce4e24fa102e83b1fbba20aa9ea9e6dea3a959a7ac273	2	6	-1,2,-3,-4,-5,-4,3,-2,1,3,3,-2,3,3,-4,5,-4,3,2,3,-4	bundled-knot-table
braid:62d3959c7af800213a935a2bfb36ebd7d6762f7172c24606a053068c9bdfc8d6	2	6	-1,2,3,-4,5,-4,-4,-3,-2,1,-3,2,-4,3,-4,-5,-4,3,-2,-3,4	bundled-knot-table
braid:62d532bb7efe4b8321c5e0e9a127621a47fb043f03ad3bff1ecf709849b3fb96	2	6	-1,2,3,-4,3,-5,-4,-3,-3,-2,1,3,2,3,4,3,5,-4,3,-2,3	bundled-knot-table
braid:644afbbf0547e729e8b2d27e44c7afafcea423a1e87a29c835df1c7a9acc92bd	2	6	-1,-2,3,-4,3,5,-4,3,3,2,1,-3,-2,-4,3,-5,3,4,3,2,-3	bundled-knot-table
braid:64890fd42643d33eee9d65e4a26b7e8f69119e70534dac935e0e57ecb3d19e4b	2	6	-1,2,3,-4,5,-4,-4,3,-2,1,3,-4,3,-2,3,-4,-5,4,3,3,2	bundled-knot-table
braid:64f1cbb8655896e31b05b57de8b4c8dbd8d77411f1c6812b8bf7fa611efc2451	2	6	-1,-2,3,-4,3,3,3,2,1,3,-4,3,-5,-2,3,4,3,2,3,-4,5	bundled-knot-table
braid:6597b64a9363463e06f04830e82dcf8e7c3f2491c109526cfc38d5968ead6f06	2	6	-1,2,-3,4,-5,4,-3,-2,1,-3,-4,5,4,4,-3,-2,4,-3,4,-3,2	bundled-knot-table
braid:68374b6d3c43fc99b3a4185f5d49512ec3a862dcd651be145164cb41ba892bde	2	6	-1,2,-3,4,-5,4,3,-2,4,1,-3,5,4,-3,-3,-2,-3,4,-3,2,-3	bundled-knot-table
braid:6871ccb5fddb588d7dd816c5b81843004f5b69d0b122678a5541570d832510b3	2	6	-1,2,3,4,5,4,-3,-2,1,-3,4,-3,-2,4,-3,4,-3,-5,2,4,4	bundled-knot-table
braid:6998e8fb9881c54a23c490d232334bfcf4606d3bbe85120ef3913c5ba60d70ac	2	6	-1,2,3,4,3,3,-2,1,3,-2,3,3,-4,5,-4,3,2,3,-4,3,-5	bundled-knot-table
braid:72e0e7b7b1a224af4232d02ad0ca2e16c9622e7ef26759074d3bd8f06f4ed816	2	6	-1,2,-3,-4,5,4,4,-3,-2,4,1,-3,2,4,-3,4,-5,4,-3,-2,-3	bundled-knot-table
braid:778d337c77916de56835ab066be94ac95e6679ce909d05d10b179da538352f07	2	6	-1,2,3,4,3,-2,1,3,3,3,-2,3,-4,5,-4,3,3,2,3,-4,-5	bundled-knot-table
braid:7913bf98696e6c2354895408ed17bb672a161625105f8a742c5e67b0c82faf31	2	6	-1,2,3,-4,-5,4,3,-2,1,3,-4,3,5,-2,3,-4,-4,-4,3,3,2	bundled-knot-table
braid:7b808de90a44e8dda4e1a3eb92f8df78c09facd0773b32c20229fcd7b550353f	2	6	-1,2,-3,-4,-5,-4,3,-2,1,3,-2,-4,-3,5,4,-3,2,3,3,3,-4	bundled-knot-table
braid:806828a4e8ab6554f067e6465dee279fca58238062c42b094522b8787f3ed9c2	2	6	-1,-2,3,4,-5,4,3,2,1,-3,-3,-2,3,-4,3,5,3,2,-3,4,-3	bundled-knot-table
braid:809d8e026d352a55209bfd9a522d4b494999bf92d41c39e684fa5a19b4046098	2	6	-1,2,-3,4,-3,-5,-4,-3,-2,1,3,-2,3,4,3,5,3,2,3,4,4	bundled-knot-table
braid:8179d05d27fc6b79477efda9ea39d5b161f0499ea1f63846846a9193d674ce7f	2	6	-1,2,-3,-4,-5,-4,3,-2,-4,1,5,-4,3,3,2,3,-4,3,-2,3,-4	bundled-knot-table
braid:845a95c7f188be349df052f41544dde2ba83eaca9b3c93e7832cee8642f12ee0	2	6	-1,2,3,4,3,5,-4,3,-2,1,3,3,-2,-4,-4,3,-5,-4,3,2,3	bundled-knot-table
braid:85d85c6b4b03f5a38bbb3a6fef4df826f6000278c957c088b5939f86e16cb0a7	2	6	-1,-2,-3,4,4,4,-3,5,2,4,1,-3,4,-5,4,3,-2,-3,4,-3,2	bundled-knot-table
braid:8b4e174cfaec52fa53be1c3775f0acdc833a874a600a451b2baaa041576facea	2	6	-1,2,-3,4,-3,-5,-4,-3,-2,1,-3,-2,3,4,3,5,3,2,-3,4,4	bundled-knot-table
braid:8b849eba8db3493740e1ee785feee175df6dacc2137b33aecfc0c9e509917b1a	2	6	-1,2,3,-4,3,-5,-4,3,3,-2,1,3,2,3,4,3,5,-4,3,-2,3	bundled-knot-table
braid:908a6c841d6c19c06f59585d38b94586b0c80124e5321aff566b939dd14c11bd	2	6	-1,-2,-3,-4,-5,4,-3,2,1,-3,-4,3,5,-4,-3,-3,-2,-3,4,-3,2	bundled-knot-table
braid:9a318863770351503b89e3f4fed3f6c4998f884b3de888ff0c5e371784222b8e	2	6	-1,2,3,4,3,-2,1,3,-2,3,-4,5,-4,3,3,2,3,-4,3,-5,3	bundled-knot-table
braid:9bce8eb0723534bdef4d426710a900fb47445f6a9144f1aa119d132dc829e596	2	6	-1,-2,3,-4,-5,4,3,2,1,3,3,-2,3,-4,3,5,3,2,3,-4,3	bundled-knot-table
braid:9ee2d72d89ea07056bfe797a1d269d0c0135618c1349c9fb7414e90c295785e9	2	6	-1,2,3,4,3,-2,1,3,-2,3,-4,5,-4,-4,-4,3,3,2,3,-4,-5	bundled-knot-table
braid:9f9c50f38d34d79eb627568cc136dd554b727f3bf7b0ef6c147930ea55b8f1aa	2	6	-1,2,3,-4,5,-4,-4,-3,-2,-4,1,3,3,2,3,-4,3,-5,-2,3,-4	bundled-knot-table
braid:a003ef1c7320909a7519fb6da126423d4f9f79a0eb6d583a75dfe20448aa5c61	2	6	-1,2,3,4,3,-2,1,3,-2,3,-4,5,-4,3,3,2,-4,3,-4,3,-5	bundled-knot-table
braid:a0a33dd678601705ebf4d2dc494b2bedc5cee614fe5e0b08967b59774c173398	2	6	-1,-2,3,-4,-5,-4,3,2,1,3,4,3,5,3,-2,3,3,-4,-4,3,2	bundled-knot-table
braid:a117f8fd34c2b883a8b5884c48d54e452b67dadc131b6eac3023f9fa016f776a	2	6	-1,2,3,4,-5,4,-3,-2,4,1,-3,-2,4,-3,4,-3,2,-3,4,5,4	bundled-knot-table
braid:a18c0b1e97ed5d8e2bb936743ac7b08a66be638ce3c1efe1964f8219abc825a7	2	6	-1,-2,-3,4,-3,2,4,1,5,4,3,4,-5,4,-3,-2,4,-3,4,-3,2	bundled-knot-table
braid:a1b79134cc38df6b1a1bda7b1ad628f7efa99cc2aae68faf56800542f9fdefb5	2	6	-1,2,-3,4,-5,4,-3,-2,1,-3,-4,-3,5,-2,-3,-3,4,-3,4,-3,2	bundled-knot-table
braid:a2c5ef3601f28e190963c409305bb1e2ea5766e05beb2df3a97d4c4804e0352c	2	6	-1,2,3,4,3,5,-4,3,-2,1,3,3,2,-3,-4,-4,-5,-4,-3,-2,3	bundled-knot-table
braid:a3c77965e1b1ade378ef19c219715e698e9935ced64d8671f0c9bf7a39365989	2	6	-1,-2,3,-4,3,-5,-4,3,2,-4,1,-3,-2,-3,4,-3,5,2,4,3,-4	bundled-knot-table
braid:a49d5052ef08ad94d5595be9cb5126e38ef386e1b230d57a3d16ada7d7bad3b6	2	6	-1,-2,-3,-3,4,-3,-5,4,-3,2,4,1,-3,-2,-3,4,-3,5,2,4,3	bundled-knot-table
braid:a6166852cdbd12773a7866fe8663f23794a1ae360281e3a810b7b2c86f77daa9	2	6	-1,2,3,4,3,-2,1,3,-2,3,-4,3,5,3,-4,3,3,2,3,-4,-5	bundled-knot-table
braid:a74899b251976a0c19c81379c68212570b3fd25bef7d501186ea3d69454986e6	2	6	-1,-2,3,-2,3,-4,3,-5,-2,4,1,3,2,3,-4,3,5,4,3,-2,3	bundled-knot-table
braid:ac702320f915a3e7c1d88dc6d400fd21b8c056c2241d185b4d8704e503ad1f2a	2	6	-1,-2,-3,4,-3,2,4,1,-3,-2,4,-3,4,-3,5,2,4,4,3,4,-5	bundled-knot-table
braid:adfed92ba599a5fa455e89f3421406180e31083b778c4ae4d53b54731c57f127	2	6	-1,2,-3,4,-3,-2,1,-3,-4,-3,-5,-3,4,-3,-2,-3,-4,-3,5,-3,2	bundled-knot-table
braid:ae3bb32ca59d2b98d0f337efe30bb178cb3ace3be40c792262b473b28b1b56ca	2	6	-1,2,3,3,-4,3,5,-2,-4,1,-4,3,-2,3,-4,-5,4,3,3,2,3	bundled-knot-table
braid:b102587ee81046da65d3e3ced1af6415b02983276a55184ae649956d39e9745c	2	6	-1,2,-3,4,-3,-3,-2,1,-3,2,-3,-3,-4,-5,4,-3,-2,-3,-4,-3,5	bundled-knot-table
braid:b1b51af0c68e3b7f9caa15e9eb952fd8ecbee97b060ce802a9569078d78fd597	2	6	-1,2,-3,4,-5,4,3,-2,4,1,-3,5,-2,4,-3,4,-3,2,-3,-3,-3	bundled-knot-table
braid:b2735369c8cd1d3443811ea841ef33679e613d237030f85609275764da5a908b	2	6	-1,-2,-3,-4,-3,5,2,4,1,-3,-2,4,4,4,3,-5,3,4,3,2,-3	bundled-knot-table
braid:b290a28e2babdfd90c7d5a58140c32beeceecf7d0a7c9ef9734d944aea2afc04	2	6	-1,-2,3,-4,3,5,-4,3,2,1,-3,-2,-4,3,3,-4,-5,4,3,2,-3	bundled-knot-table
braid:b2d8fa9aa59e75319f77ffdd8c2a332985791949d443151de26a9592e1b81851	2	6	-1,2,-3,-4,-5,-4,3,-2,-4,1,3,5,3,3,-2,3,-4,3,3,2,3	bundled-knot-table
braid:b5159e07ab5030f97c369414d3d5d17ebd35df117a10decbb376d03c54f577cf	2	6	-1,-2,-3,-3,-3,4,-3,5,2,-4,1,-3,-4,-5,-4,3,-2,-3,4,-3,2	bundled-knot-table
braid:b774ba5004c387f2b64413b41188e7fdf7f52218481f68dca4e69fe974c00b5c	2	6	-1,2,3,4,3,5,3,-2,-4,1,3,2,-4,3,-4,3,-5,3,-2,-4,3	bundled-knot-table
braid:b80dad55100d126519f8811ec81955eabefee433bd11ed9540ee6134ec035412	2	6	-1,-2,-3,-4,-3,5,4,-3,2,1,-3,-2,4,3,3,4,-5,4,3,2,-3	bundled-knot-table
braid:ba5045b6a988e826a3508dd0e825693bf50f5db58d741274a28a7931908c360b	2	6	-1,2,-3,4,-5,4,-3,-2,1,-3,-3,-3,-4,-3,5,-2,4,-3,4,-3,2	bundled-knot-table
braid:bbf609499af8c06afea66346478bf24a0b210025c480f22448d260398ae10cca	2	6	-1,2,3,3,3,-4,3,5,-2,4,1,3,2,4,3,4,-5,4,3,-2,3	bundled-knot-table
braid:bd358d59a64ac8011fa06814e9fa73ba678f6931b19d08d276933e0805f4285d	2	6	-1,-2,-3,4,-3,4,-5,4,-3,2,4,1,-3,-2,-3,4,-3,5,2,4,3	bundled-knot-table
braid:bfd61ba954a69d6a2ab4bbae13d2253f8ea483ddab991234cbb6fcab491a896f	2	6	-1,-2,3,-4,3,2,1,3,4,3,-5,3,3,4,3,-2,3,-4,3,5,2	bundled-knot-table
braid:c7f8f6cc2fc4f72b322e365d7f49e118ece7629b3cf5c0fdb8e3546747d8abca	2	6	-1,2,-3,-4,5,-4,3,-2,1,3,-4,3,-5,3,-2,3,3,-4,-4,3,2	bundled-knot-table
braid:ca57c1a39745931bb6a76ddeb8df546ec4525f017eeccf20eafdaed857a2dfc5	2	6	-1,2,-3,4,-5,4,-3,-2,1,-3,-4,-3,5,-2,4,4,4,-3,4,-3,2	bundled-knot-table
braid:cd60343947f06012f3132d7cfe899b37745cba5a6e80a621dd8f1affdee1e219	2	6	-1,-2,-3,-4,-3,5,2,4,1,-3,-2,4,3,-5,3,4,3,2,-3,-3,-3	bundled-knot-table
